,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,time_taken(min),distance
11880,12568,21,4.6,Sunny,Medium,2,Meal,scooter,0,No,Metropolitian,16,20002.5174
11881,22674,38,4.5,Sandstorms,Jam,2,Snack,motorcycle,,No,Urban,25,20002.5174
11882,12554,30,4.7,Windy,Low,2,Meal,scooter,0,No,Metropolitian,25,20002.5174
11883,6325,24,4.9,Sunny,Medium,0,Buffet,motorcycle,0,No,Metropolitian,26,20002.5174
11884,720,20,4.9,Windy,Low,0,Buffet,motorcycle,1,No,Metropolitian,15,20002.5174
11885,6393,23,4.5,Cloudy,Low,2,Meal,motorcycle,1,No,Metropolitian,26,20002.5174
11886,20708,26,4.8,Stormy,Jam,1,Meal,scooter,0,No,Metropolitian,11,20002.5174
11887,40099,21,4.9,Sunny,Medium,1,Meal,motorcycle,1,No,Urban,10,20002.5174
11888,16477,30,4.8,Sandstorms,High,1,Buffet,motorcycle,1,No,Metropolitian,33,20002.5174
11889,30476,23,4.5,Stormy,Jam,1,Meal,scooter,1,No,Metropolitian,24,20002.5174
11890,27845,32,4.1,Sunny,Medium,0,Snack,motorcycle,1,No,Metropolitian,34,20002.5174
11891,12797,22,4,Stormy,Low,0,Buffet,motorcycle,1,No,Metropolitian,24,20002.5174
11892,5805,35,4.6,Windy,High,0,Meal,motorcycle,1,No,Metropolitian,47,20002.5174
11893,5194,22,4.9,Sandstorms,Medium,2,Buffet,scooter,1,No,Metropolitian,29,20002.5174
11894,17470,31,4.2,Fog,Jam,1,Drinks,scooter,0,No,Metropolitian,33,20002.5174
11895,35655,24,4.8,Cloudy,Jam,1,Buffet,scooter,1,Yes,Metropolitian,43,20002.5174
11896,22390,20,4.6,Stormy,Medium,2,Snack,motorcycle,0,No,Urban,25,20002.5174
11897,28394,36,4.6,Cloudy,Medium,0,Drinks,motorcycle,0,No,Metropolitian,30,20002.5174
11898,36574,33,4.6,Fog,Medium,0,Buffet,motorcycle,0,No,Metropolitian,28,20002.5174
11899,28604,24,4.8,Windy,Medium,1,Snack,scooter,1,No,Metropolitian,27,20002.5174
11900,26786,20,4,Fog,High,2,Meal,scooter,1,No,Metropolitian,33,20002.5174
11901,2332,31,4.6,Windy,Low,1,Meal,scooter,0,No,Metropolitian,26,20002.5174
11902,44527,29,4.9,Stormy,High,1,Buffet,motorcycle,0,No,Urban,29,20002.5174
11903,38100,25,5,Fog,Jam,0,Buffet,motorcycle,1,No,Urban,26,20002.5174
11904,3423,36,4.6,Sandstorms,Low,1,Meal,motorcycle,1,No,Urban,21,20002.5174
11905,14284,31,4.4,Sandstorms,Low,0,Buffet,motorcycle,0,No,Metropolitian,27,20002.5174
11906,22986,33,4.7,Sunny,Low,2,Snack,motorcycle,0,No,Metropolitian,28,20002.5174
11907,29879,35,4.8,Fog,Medium,0,Buffet,motorcycle,2,No,Metropolitian,40,20002.5174
11908,32791,20,4.9,Sandstorms,Jam,1,Meal,motorcycle,1,No,Metropolitian,27,20002.5174
11909,33410,34,4.7,Sandstorms,Jam,2,Snack,motorcycle,0,No,Metropolitian,29,20002.5174
11910,18529,21,5,Windy,Jam,2,Buffet,electric_scooter,0,No,Metropolitian,25,20002.5174
11911,15049,20,5,Sunny,Jam,1,Meal,scooter,1,No,Metropolitian,14,20002.5174
11912,15050,23,4.6,Fog,Medium,1,Drinks,motorcycle,1,No,Metropolitian,31,20002.5174
11913,1546,26,4.6,Sunny,Medium,0,Drinks,motorcycle,1,No,Metropolitian,16,20002.5174
11914,4834,22,4.9,Cloudy,Medium,0,Drinks,motorcycle,1,No,Metropolitian,41,20002.5174
11915,37279,32,4.5,Sunny,Medium,1,Snack,scooter,0,No,Urban,20,20002.5174
11916,29319,,,Fog,High,0,Snack,motorcycle,1,No,Metropolitian,23,20002.5174
11917,9578,35,3.8,Sandstorms,Jam,2,Meal,scooter,1,No,Metropolitian,43,20002.5174
11918,24653,39,4.9,Cloudy,Medium,2,Drinks,electric_scooter,2,No,Metropolitian,41,20002.5174
11919,44972,20,4.7,Stormy,Jam,1,Drinks,motorcycle,1,No,Metropolitian,18,20002.5174
11920,25897,21,5,Fog,Low,2,Drinks,motorcycle,1,No,Metropolitian,19,20002.5174
11921,40289,35,4.6,Fog,High,1,Meal,scooter,1,No,Metropolitian,28,20002.5174
11922,36778,,,Fog,Jam,1,Meal,motorcycle,1,No,Metropolitian,22,20002.5174
11923,6878,38,4.8,Fog,Medium,0,Buffet,motorcycle,0,No,Metropolitian,27,20002.5174
11924,3608,26,4.9,Sunny,High,1,Meal,motorcycle,1,No,Metropolitian,16,20002.5174
11925,32318,30,4.2,Windy,Low,0,Snack,motorcycle,1,No,Urban,34,20002.5174
11926,42401,30,4.6,Sandstorms,Low,1,Snack,motorcycle,1,No,Metropolitian,26,20002.5174
11927,24463,21,4.8,Sunny,Jam,0,Drinks,motorcycle,1,No,Metropolitian,30,20002.5174
11928,12567,29,4.6,Stormy,Low,2,Meal,electric_scooter,0,No,Metropolitian,11,20002.5174
11929,40509,38,4.6,Fog,Low,1,Snack,motorcycle,0,No,Metropolitian,18,20002.5174
11930,14370,37,4.6,Cloudy,Jam,0,Snack,motorcycle,0,Yes,Semi-Urban,54,20002.5174
11931,24748,37,4.5,Fog,Jam,1,Buffet,motorcycle,1,No,Metropolitian,28,20002.5174
11932,30312,20,4.7,Sandstorms,Low,1,Meal,motorcycle,1,No,Urban,18,20002.5174
11933,15462,39,4.6,Sandstorms,Low,1,Drinks,motorcycle,1,No,Metropolitian,29,20002.5174
11934,39752,34,4,Fog,Medium,2,Buffet,scooter,1,No,Metropolitian,37,20002.5174
11935,44036,20,4.8,Cloudy,High,1,Drinks,motorcycle,1,No,Urban,21,20002.5174
11936,8674,35,4.7,Fog,Low,1,Buffet,scooter,1,No,Metropolitian,17,20002.5174
11937,21812,32,4.7,Sunny,Jam,0,Meal,motorcycle,1,No,Metropolitian,22,20002.5174
11938,34740,21,4.9,Stormy,Low,0,Meal,motorcycle,1,No,Metropolitian,23,20002.5174
11939,31649,24,5,Windy,Low,0,Meal,motorcycle,0,No,Metropolitian,21,20002.5174
11940,22059,34,4.9,Sunny,High,0,Buffet,motorcycle,0,No,Metropolitian,20,20002.5174
11941,39944,28,4.9,Fog,Medium,0,Snack,motorcycle,1,No,Metropolitian,34,20002.5174
11942,37217,25,4.7,Cloudy,Low,1,Meal,motorcycle,1,No,Metropolitian,29,20002.5174
11943,15451,38,4.3,Stormy,Medium,0,Drinks,motorcycle,1,No,Metropolitian,35,20002.5174
11944,601,,,,,3,Meal,electric_scooter,0,No,Metropolitian,27,20002.5174
11945,31531,35,5,Fog,Medium,2,Drinks,electric_scooter,1,No,Urban,16,20002.5174
11946,2968,26,4.7,Stormy,Low,1,Buffet,motorcycle,0,No,Metropolitian,10,20002.5174
11947,8214,39,5,Sunny,Low,2,Buffet,scooter,0,,Urban,11,20002.5174
11948,39146,25,4.7,Sunny,High,1,Drinks,motorcycle,0,No,Metropolitian,13,20002.5174
11949,23329,29,4.6,Sunny,Medium,1,Drinks,scooter,0,No,Urban,10,20002.5174
11950,36164,33,4.6,Sunny,Medium,0,Snack,motorcycle,0,No,Metropolitian,27,20002.5174
11951,7072,23,4.6,Windy,Medium,2,Snack,scooter,1,No,Metropolitian,25,20002.5174
11952,2859,39,4.6,Sandstorms,Medium,1,Meal,scooter,0,No,Metropolitian,27,20002.5174
11953,20451,22,4.4,Stormy,Medium,0,Drinks,motorcycle,2,No,Metropolitian,38,20002.5174
11954,1916,33,4.8,Stormy,Low,1,Buffet,motorcycle,0,No,Urban,15,20002.5174
11955,16793,27,4.7,Cloudy,Medium,1,Meal,scooter,1,No,Metropolitian,33,20002.5174
11956,16257,27,5,Fog,Jam,2,Drinks,scooter,1,No,Metropolitian,44,20002.5174
11957,20596,31,4.5,Sandstorms,Medium,0,Buffet,motorcycle,0,No,Urban,27,20002.5174
11958,39716,30,4.7,Sunny,Jam,1,Snack,motorcycle,1,No,Urban,15,20002.5174
11959,3827,24,4.4,Sandstorms,Medium,0,Snack,motorcycle,0,No,Metropolitian,35,20002.5174
11960,19734,20,4.9,Windy,Low,0,Snack,motorcycle,1,No,Metropolitian,22,20002.5174
11961,23858,37,4.8,Cloudy,Medium,2,Buffet,scooter,0,No,Urban,18,20002.5174
11962,24513,34,4.5,Sunny,Jam,2,Snack,electric_scooter,1,No,Metropolitian,18,20002.5174
11963,32537,36,4.8,Cloudy,Jam,1,Meal,motorcycle,1,No,Metropolitian,36,20002.5174
11964,25202,,,Windy,Low,1,Snack,scooter,0,No,Metropolitian,24,20002.5174
11965,6508,38,4.3,Windy,Low,0,Drinks,motorcycle,1,No,Metropolitian,30,20002.5174
11966,15569,34,4.8,Sunny,Jam,2,Snack,scooter,1,No,Metropolitian,25,20002.5174
11967,31574,25,4.6,Windy,Jam,0,Meal,motorcycle,0,No,Metropolitian,25,20002.5174
11968,16090,38,4.8,Fog,Jam,2,Buffet,scooter,0,No,Urban,26,20002.5174
11969,40129,24,5,Stormy,Low,2,Meal,scooter,0,No,Metropolitian,14,20002.5174
11970,27539,30,4.2,Stormy,Low,0,Buffet,motorcycle,0,No,Urban,25,20002.5174
11971,30819,37,4,Cloudy,Medium,2,Meal,scooter,1,No,Metropolitian,35,20002.5174
11972,22049,35,4.9,Stormy,Low,2,Buffet,scooter,1,No,Metropolitian,26,20002.5174
11973,2790,32,4.5,Cloudy,Low,0,Meal,motorcycle,1,No,Metropolitian,20,20002.5174
11974,19139,36,4.6,Windy,Low,2,Meal,electric_scooter,1,No,Metropolitian,26,20002.5174
11975,6309,33,4.2,Cloudy,Jam,1,Buffet,scooter,1,No,Metropolitian,44,20002.5174
11976,38168,32,4.7,Stormy,Jam,1,Drinks,scooter,0,No,Urban,26,20002.5174
11977,42882,20,5,Stormy,Jam,0,Drinks,motorcycle,1,No,Metropolitian,28,20002.5174
11978,617,30,4.4,Fog,Low,2,Buffet,electric_scooter,1,No,Metropolitian,35,20002.5174
11979,15684,37,4.5,Sunny,Jam,2,Drinks,scooter,1,No,Metropolitian,24,20002.5174
11980,16605,20,4.9,Sunny,Medium,1,Snack,scooter,1,No,,11,20002.5174
11981,19831,34,4.2,Stormy,High,0,Buffet,motorcycle,1,Yes,Metropolitian,47,20002.5174
11982,37984,33,4,Fog,Jam,2,Buffet,scooter,0,No,Urban,49,20002.5174
11983,37376,34,4.8,Cloudy,Jam,0,Snack,motorcycle,0,No,Urban,30,20002.5174
11984,29479,36,4.2,Sandstorms,Jam,0,Snack,motorcycle,1,No,Urban,37,20002.5174
11985,42979,25,4.8,Stormy,Medium,1,Drinks,motorcycle,0,No,Metropolitian,22,20002.5174
11986,37128,29,4.5,Cloudy,Jam,2,Snack,electric_scooter,1,No,Metropolitian,23,20002.5174
11987,41728,21,4.8,Cloudy,Low,2,Buffet,motorcycle,0,No,Metropolitian,22,20002.5174
11988,29251,21,4.1,Cloudy,Jam,2,Snack,motorcycle,2,No,Metropolitian,40,20002.5174
11989,29242,30,5,Stormy,Jam,1,Drinks,scooter,1,No,Urban,26,20002.5174
11990,33784,28,4.7,Stormy,Low,2,Snack,motorcycle,1,No,Metropolitian,13,20002.5174
11991,19505,31,4.6,Sunny,Medium,2,Meal,motorcycle,1,No,Urban,21,20002.5174
11992,34727,22,4.8,Cloudy,Jam,2,Snack,scooter,1,No,Urban,24,20002.5174
11993,18206,30,4.8,Stormy,Medium,0,Buffet,motorcycle,1,No,Metropolitian,29,20002.5174
11994,43595,32,4.6,Windy,Medium,0,Meal,motorcycle,1,No,Metropolitian,39,20002.5174
11995,5474,28,4.8,Sandstorms,Medium,1,Snack,motorcycle,1,No,Metropolitian,28,20002.5174
11996,40915,34,4.9,Fog,Low,2,Drinks,scooter,1,No,Metropolitian,19,20002.5174
11997,7888,28,4.8,Fog,Medium,0,Buffet,motorcycle,1,No,Urban,33,20002.5174
11998,39055,20,4.9,Fog,Low,2,Meal,scooter,0,No,Metropolitian,22,20002.5174
11999,2152,25,4.6,Fog,Low,1,Drinks,motorcycle,1,No,Metropolitian,20,20002.5174
12000,42346,36,4.9,Sunny,Medium,1,Buffet,motorcycle,1,No,Metropolitian,17,20002.5174
12001,30011,36,4.7,Windy,High,1,Buffet,scooter,1,No,Metropolitian,27,20002.5174
12002,29220,21,4.7,Sandstorms,Low,1,Drinks,motorcycle,0,No,Urban,10,20002.5174
12003,15987,39,4.8,Stormy,Low,1,Drinks,scooter,1,No,Metropolitian,26,20002.5174
12004,27652,28,3.5,Sunny,Low,1,Snack,scooter,1,No,Metropolitian,31,20002.5174
12005,25088,31,4.8,Sunny,Jam,0,Buffet,motorcycle,1,No,Metropolitian,26,20002.5174
12006,44831,24,4.8,Sandstorms,Jam,1,Meal,motorcycle,1,No,Metropolitian,22,20002.5174
12007,39855,25,4.7,Sandstorms,Jam,2,Drinks,electric_scooter,0,No,Metropolitian,20,20002.5174
12008,5268,,,Windy,Medium,1,Buffet,scooter,1,No,Urban,32,20002.5174
12009,37002,22,4.5,Windy,Medium,1,Snack,motorcycle,1,No,Metropolitian,23,20002.5174
12010,44632,38,4.3,Stormy,Jam,1,Snack,scooter,1,No,Metropolitian,38,20002.5174
12011,41620,32,4.8,Cloudy,Low,1,Buffet,motorcycle,0,No,Metropolitian,19,20002.5174
12012,22224,24,4.9,Stormy,High,1,Buffet,motorcycle,0,No,Urban,15,20002.5174
12013,6741,37,4.7,Cloudy,Medium,0,Drinks,motorcycle,1,No,Metropolitian,41,20002.5174
12014,38707,20,4.7,Sandstorms,High,0,Buffet,motorcycle,1,No,Metropolitian,27,20002.5174
12015,28852,36,4.7,Stormy,Low,1,Snack,scooter,0,No,Metropolitian,28,20002.5174
12016,34627,25,4.9,Stormy,Jam,1,Snack,motorcycle,0,No,Metropolitian,19,20002.5174
12017,34239,33,4.6,Sunny,Medium,1,Drinks,motorcycle,0,No,Urban,16,20002.5174
12018,19637,24,4.5,Windy,Low,1,Drinks,scooter,1,No,Metropolitian,15,20002.5174
12019,36787,21,4.7,Stormy,High,0,Snack,motorcycle,2,No,Metropolitian,38,20002.5174
12020,2721,27,4.5,Stormy,Low,0,Buffet,motorcycle,,No,Metropolitian,22,20002.5174
12021,31488,31,4.8,Sunny,Medium,2,Drinks,scooter,,No,Metropolitian,19,20002.5174
12022,22197,33,4.6,Fog,Medium,1,Buffet,scooter,0,No,Urban,17,20002.5174
12023,3421,23,4.7,Sandstorms,Jam,1,Buffet,scooter,0,No,Metropolitian,12,20002.5174
12024,45358,32,4,Sandstorms,High,0,Buffet,motorcycle,1,No,Metropolitian,42,20002.5174
12025,5449,23,4.6,Sunny,Jam,0,Snack,motorcycle,2,No,Metropolitian,33,20002.5174
12026,22900,34,4.6,Windy,Jam,1,Buffet,motorcycle,1,No,Urban,30,20002.5174
12027,44132,38,4.7,Stormy,Medium,1,Meal,motorcycle,1,No,Urban,26,20002.5174
12028,12444,,,Cloudy,High,0,Buffet,motorcycle,1,No,Urban,21,20002.5174
12029,45530,24,5,Stormy,Jam,1,Meal,scooter,1,No,Metropolitian,28,20002.5174
12030,2862,29,4.4,Sunny,High,0,Buffet,motorcycle,2,No,Metropolitian,43,20002.5174
12031,25234,27,4.6,Fog,Low,2,Snack,scooter,1,No,Metropolitian,18,20002.5174
12032,1649,30,4.8,Fog,Low,2,Drinks,electric_scooter,0,No,Metropolitian,27,20002.5174
12033,7502,31,4.6,Cloudy,Medium,1,Meal,scooter,1,No,Metropolitian,19,20002.5174
12034,9530,24,4.7,Sunny,Jam,2,Snack,electric_scooter,0,No,Metropolitian,19,20002.5174
12035,38257,33,4.9,Sandstorms,High,2,Snack,scooter,1,No,Metropolitian,25,20002.5174
12036,13531,,,Sandstorms,Medium,0,Drinks,motorcycle,1,No,Metropolitian,33,20002.5174
12037,26449,31,4.6,Fog,Jam,1,Snack,motorcycle,1,No,Metropolitian,28,20002.5174
12038,7318,23,5,Fog,Medium,2,Drinks,scooter,0,No,Metropolitian,15,20002.5174
12039,13225,35,4.8,Fog,Medium,0,Drinks,motorcycle,2,Yes,Metropolitian,45,20002.5174
12040,26965,35,4.5,Cloudy,Low,0,Drinks,motorcycle,1,No,,27,20002.5174
12041,43751,39,4.8,Cloudy,Jam,2,Meal,electric_scooter,1,No,Urban,36,20002.5174
12042,38582,34,4.9,Sunny,Jam,0,Buffet,motorcycle,1,No,Metropolitian,27,20002.5174
12043,24595,20,4.9,Stormy,Low,2,Snack,motorcycle,0,No,Metropolitian,14,20002.5174
12044,22937,29,4.7,Fog,Jam,0,Meal,motorcycle,0,No,Metropolitian,42,20002.5174
12045,14954,24,4.6,Fog,Low,0,Buffet,motorcycle,1,No,Metropolitian,24,20002.5174
12046,8048,24,4.8,Fog,Medium,2,Snack,scooter,0,No,Metropolitian,16,20002.5174
12047,33117,24,4.5,Sandstorms,Low,0,Drinks,motorcycle,0,No,Metropolitian,25,20002.5174
12048,10078,23,4.5,Sandstorms,Jam,2,Meal,scooter,1,No,Metropolitian,22,20002.5174
12049,28289,31,4.8,Fog,Medium,2,Drinks,scooter,1,No,Metropolitian,31,20002.5174
12050,24434,25,4.9,Stormy,Medium,0,Snack,motorcycle,1,No,Metropolitian,30,20002.5174
12051,327,30,4.7,Windy,Low,0,Drinks,motorcycle,1,No,Metropolitian,24,20002.5174
12052,16615,25,4.7,Stormy,Low,2,Meal,scooter,1,No,Urban,19,20002.5174
12053,7332,39,4.9,Cloudy,High,1,Drinks,scooter,1,No,Metropolitian,32,20002.5174
12054,14052,28,4.8,Sandstorms,High,2,Buffet,motorcycle,1,No,Metropolitian,27,20002.5174
12055,42069,37,4.5,Stormy,Low,0,Buffet,motorcycle,0,No,Metropolitian,23,20002.5174
12056,17865,24,4.6,Windy,Medium,2,Buffet,motorcycle,0,No,Metropolitian,28,20002.5174
12057,23500,24,4.9,Cloudy,Jam,2,Snack,scooter,1,No,Urban,42,20002.5174
12058,1186,,,Stormy,Medium,0,Drinks,motorcycle,1,No,Metropolitian,30,20002.5174
12059,26359,36,4.6,Cloudy,High,1,Buffet,scooter,1,No,Metropolitian,28,20002.5174
12060,15147,37,4.8,Sunny,Jam,1,Meal,motorcycle,1,No,Metropolitian,22,20002.5174
12061,16856,26,4.9,Sandstorms,Jam,2,Drinks,motorcycle,1,No,Metropolitian,15,20002.5174
12062,43675,28,4.9,Windy,Medium,0,Buffet,motorcycle,1,No,Metropolitian,20,20002.5174
12063,10920,37,5,Sunny,Jam,0,Meal,motorcycle,0,No,Metropolitian,30,20002.5174
12064,44350,20,4.8,Fog,Jam,0,Meal,motorcycle,2,No,Urban,37,20002.5174
12065,5372,30,4.9,Fog,Medium,0,Meal,motorcycle,1,No,Metropolitian,36,20002.5174
12066,8267,31,5,Cloudy,Medium,1,Drinks,motorcycle,1,No,Metropolitian,38,20002.5174
12067,8196,27,5,Stormy,Jam,0,Drinks,motorcycle,0,No,Metropolitian,31,20002.5174
12068,8681,22,4.8,Stormy,Jam,0,Drinks,motorcycle,1,No,Metropolitian,25,20002.5174
12069,9300,34,4.7,Sunny,Low,0,Drinks,motorcycle,1,No,Urban,29,20002.5174
12070,7228,24,4.5,Stormy,Jam,1,Meal,scooter,1,No,Metropolitian,24,20002.5174
12071,12060,33,4.5,Cloudy,Jam,0,Drinks,motorcycle,0,No,Metropolitian,26,20002.5174
12072,41966,37,4.4,Sandstorms,Low,0,Drinks,motorcycle,1,No,Metropolitian,30,20002.5174
12073,2209,26,4.9,Sandstorms,Medium,1,Drinks,motorcycle,,No,Metropolitian,16,20002.5174
12074,32806,28,4.9,Cloudy,Jam,2,Buffet,electric_scooter,1,No,Urban,34,20002.5174
12075,41601,36,4.8,Cloudy,Low,0,Drinks,motorcycle,1,No,Metropolitian,25,20002.5174
12076,41442,30,4.7,Cloudy,High,2,Snack,scooter,1,No,Urban,28,20002.5174
12077,26376,38,4.5,Sunny,Jam,2,Meal,scooter,1,No,Urban,22,20002.5174
12078,11030,21,4,Fog,Jam,1,Meal,motorcycle,1,No,Metropolitian,33,20002.5174
12079,26934,39,4.8,Stormy,Low,2,Drinks,motorcycle,1,No,Metropolitian,29,20002.5174
12080,5937,30,4.8,Windy,High,1,Meal,scooter,1,No,Metropolitian,30,20002.5174
12081,32354,27,4.6,Fog,Medium,0,Meal,motorcycle,1,No,Metropolitian,38,20002.5174
12082,42833,38,4.2,Sandstorms,Medium,0,Meal,motorcycle,1,Yes,Metropolitian,46,20002.5174
12083,17645,24,4.7,Sunny,Jam,1,Drinks,motorcycle,1,No,Urban,17,20002.5174
12084,7405,25,4.8,Stormy,Medium,1,Drinks,scooter,1,No,Metropolitian,26,20002.5174
12085,2359,38,4.6,Cloudy,Low,2,Snack,scooter,1,No,Metropolitian,29,20002.5174
12086,9791,22,4.7,Sunny,High,1,Buffet,motorcycle,1,No,Urban,14,20002.5174
12087,35900,35,4.8,Sunny,High,1,Snack,motorcycle,0,No,Metropolitian,17,20002.5174
12088,16860,39,4.8,Sunny,Jam,1,Drinks,scooter,0,No,Urban,15,20002.5174
12089,10950,26,4.7,Stormy,Medium,1,Snack,scooter,0,No,Metropolitian,20,20002.5174
12090,25129,36,4.5,Windy,Jam,1,Meal,scooter,1,No,Urban,31,20002.5174
12091,11769,31,4.6,Sunny,Jam,0,Buffet,motorcycle,1,No,Urban,23,20002.5174
12092,39960,23,4.9,Stormy,Jam,1,Snack,scooter,1,No,Metropolitian,21,20002.5174
12093,20432,36,4.9,Cloudy,Medium,1,Meal,motorcycle,1,No,Metropolitian,15,20002.5174
12094,19639,26,4.8,Stormy,Medium,1,Meal,scooter,1,No,Metropolitian,28,20002.5174
12095,7536,24,4.1,Sandstorms,Low,0,Drinks,motorcycle,0,No,Urban,15,20002.5174
12096,37923,25,5,Cloudy,Jam,0,Drinks,motorcycle,0,No,Metropolitian,47,20002.5174
12097,32974,31,4.6,Cloudy,Low,2,Buffet,scooter,0,No,Metropolitian,18,20002.5174
12098,259,28,4.9,Sunny,Jam,2,Snack,motorcycle,1,No,Metropolitian,20,20002.5174
12099,10911,30,5,Fog,Low,0,Meal,motorcycle,2,No,Metropolitian,43,20002.5174
12100,29452,27,4.8,Stormy,Medium,2,Snack,scooter,0,No,Metropolitian,21,20002.5174
12101,14346,31,4.9,Fog,Medium,2,Buffet,electric_scooter,0,No,Metropolitian,31,20002.5174
12102,29673,33,4.5,Stormy,Low,0,Meal,motorcycle,1,No,Metropolitian,28,20002.5174
12103,24493,33,4.7,Windy,Medium,0,Drinks,motorcycle,1,No,Metropolitian,29,20002.5174
12104,36796,30,4.7,Sandstorms,Jam,2,Buffet,electric_scooter,1,No,Urban,27,20002.5174
12105,44110,38,4.8,Sunny,Low,2,Snack,electric_scooter,1,No,Metropolitian,19,20002.5174
12106,43401,33,4.7,Windy,Jam,2,Buffet,scooter,1,No,Metropolitian,25,20002.5174
12107,16769,21,4.5,Sandstorms,Low,1,Meal,scooter,0,No,Urban,10,20002.5174
12108,28698,25,5,Sandstorms,Low,2,Drinks,scooter,0,No,Urban,11,20002.5174
12109,721,25,4.1,Windy,Low,0,Buffet,motorcycle,1,No,Metropolitian,28,20002.5174
12110,3537,34,4,Fog,Medium,1,Buffet,scooter,1,No,Metropolitian,32,20002.5174
12111,3147,,,,,3,Meal,electric_scooter,1,No,Metropolitian,19,20002.5174
12112,35419,23,5,Sunny,High,1,Snack,scooter,0,No,Metropolitian,11,20002.5174
12113,27060,36,4.6,Cloudy,Low,0,Meal,motorcycle,1,No,Metropolitian,37,20002.5174
12114,41536,24,4.6,Sunny,Jam,2,Buffet,scooter,1,No,Urban,10,20002.5174
12115,38126,20,4.5,Stormy,Jam,0,Drinks,motorcycle,0,No,Urban,27,20002.5174
12116,34197,30,4.7,Sandstorms,Low,2,Snack,motorcycle,0,No,Metropolitian,20,20002.5174
12117,37963,39,4.6,Cloudy,Jam,0,Buffet,motorcycle,1,No,Semi-Urban,45,20002.5174
12118,16719,38,4.6,Windy,Medium,2,Meal,scooter,1,No,Urban,25,20002.5174
12119,30153,29,5,Fog,Jam,2,Snack,scooter,1,No,Urban,23,20002.5174
12120,10122,25,4.6,Cloudy,Low,1,Snack,scooter,0,No,Metropolitian,27,20002.5174
12121,29701,35,4.6,Stormy,Medium,1,Drinks,scooter,0,No,Urban,30,20002.5174
12122,2701,26,4.9,Cloudy,Low,2,Meal,electric_scooter,1,No,Urban,18,20002.5174
12123,6681,35,4.9,Cloudy,Low,2,Drinks,motorcycle,1,No,Metropolitian,18,20002.5174
12124,40551,,,Sunny,High,1,Buffet,motorcycle,1,No,Metropolitian,15,20002.5174
12125,31493,,,Fog,High,1,Buffet,scooter,1,No,Metropolitian,31,20002.5174
12126,44612,38,4.6,Cloudy,Medium,0,Buffet,motorcycle,0,No,Metropolitian,40,20002.5174
12127,35649,37,4.2,Windy,Jam,0,Meal,motorcycle,2,No,Semi-Urban,52,20002.5174
12128,3361,36,5,Windy,Jam,0,Drinks,motorcycle,1,No,Metropolitian,49,20002.5174
12129,12624,31,4.4,Sandstorms,Low,0,Drinks,motorcycle,0,No,Metropolitian,30,20002.5174
12130,16931,30,4.9,Windy,High,2,Drinks,electric_scooter,1,No,Metropolitian,28,20002.5174
12131,26674,20,4.5,Stormy,Jam,2,Buffet,electric_scooter,0,No,Metropolitian,28,20002.5174
12132,36183,21,4.8,Cloudy,Low,0,Snack,motorcycle,1,No,Metropolitian,15,20002.5174
12133,16354,21,3.4,Sunny,Low,1,Meal,motorcycle,2,No,Metropolitian,40,20002.5174
12134,28817,34,4.1,Stormy,Medium,1,Buffet,scooter,1,No,Metropolitian,33,20002.5174
12135,8081,27,5,Fog,Medium,2,Drinks,scooter,1,No,Metropolitian,25,20002.5174
12136,25975,39,4.8,Fog,Jam,0,Buffet,motorcycle,1,Yes,Metropolitian,51,20002.5174
12137,28445,38,4.2,Sunny,Jam,2,Drinks,scooter,1,No,Metropolitian,31,20002.5174
12138,34035,32,5,Cloudy,Jam,2,Buffet,scooter,2,No,Metropolitian,41,20002.5174
12139,31233,31,5,Sandstorms,Low,2,Meal,scooter,1,No,Metropolitian,25,20002.5174
12140,15325,31,4.1,Fog,Low,1,Meal,scooter,0,No,Metropolitian,37,20002.5174
12141,36459,25,4.8,Sunny,Low,2,Buffet,electric_scooter,1,No,Metropolitian,22,20002.5174
12142,25615,30,4.3,Windy,Medium,1,Buffet,motorcycle,,No,Metropolitian,34,20002.5174
12143,10811,24,4.8,Sunny,Low,1,Snack,motorcycle,0,No,Urban,16,20002.5174
12144,4588,30,4.8,Windy,Low,1,Meal,motorcycle,0,No,Metropolitian,24,20002.5174
12145,38223,39,4.6,Stormy,Medium,1,Meal,scooter,0,No,Metropolitian,30,20002.5174
12146,18286,24,4.8,Stormy,Jam,2,Buffet,electric_scooter,0,No,Metropolitian,23,20002.5174
12147,23260,29,4.6,Fog,Medium,2,Drinks,scooter,1,No,Urban,18,20002.5174
12148,39872,35,4.8,Stormy,Low,2,Buffet,scooter,1,No,Metropolitian,19,20002.5174
12149,4941,,,,,3,Buffet,electric_scooter,1,No,,28,20002.5174
12150,3671,21,4.8,Stormy,High,2,Meal,electric_scooter,0,No,Urban,17,20002.5174
12151,39800,35,4.9,Fog,Low,2,Buffet,scooter,1,No,Urban,28,20002.5174
12152,29690,20,4.7,Windy,Low,2,Snack,electric_scooter,1,No,Urban,17,20002.5174
12153,11765,33,4.5,Sandstorms,Low,1,Buffet,motorcycle,1,No,Metropolitian,28,20002.5174
12154,36148,24,4.1,Sandstorms,Low,0,Buffet,motorcycle,1,No,Urban,28,20002.5174
12155,29564,26,5,Fog,Medium,2,Snack,scooter,1,No,Metropolitian,27,20002.5174
